Recall,Precision
1.0,0.2917076075629001
1.0,0.2917162934730824
1.0,0.2917249799005449
1.0,0.2917336668453338
1.0,0.2917423543074953
1.0,0.29175104228707566
1.0,0.29175973078412104
1.0,0.2917684197986777
1.0,0.29177710933079193
1.0,0.2917857993805099
1.0,0.2917944899478779
1.0,0.29180318103294217
1.0,0.291811872635749
1.0,0.29182056475634455
1.0,0.2918292573947753
1.0,0.2918379505510873
1.0,0.2918466442253269
1.0,0.2918553384175405
1.0,0.2918640331277743
1.0,0.2918727283560746
1.0,0.2918814241024877
1.0,0.29189012036705997
1.0,0.2918988171498376
1.0,0.29190751445086704
1.0,0.2919162122701946
1.0,0.2919249106078665
1.0,0.2919336094639292
1.0,0.291942308838429
1.0,0.2919510087314122
1.0,0.29195970914292524
1.0,0.29196841007301444
1.0,0.2919771115217262
1.0,0.2919858134891068
1.0,0.29199451597520265
1.0,0.2920032189800602
1.0,0.29201192250372576
1.0,0.2920206265462458
1.0,0.2920293311076666
1.0,0.2920380361880347
1.0,0.2920467417873964
1.0,0.2920554479057982
1.0,0.29206415454328644
1.0,0.2920728616999076
1.0,0.29208156937570806
1.0,0.2920902775707343
1.0,0.2920989862850328
1.0,0.29210769551864996
1.0,0.2921164052716322
1.0,0.292125115544026
1.0,0.29213382633587787
1.0,0.29214253764723425
1.0,0.2921512494781416
1.0,0.2921599618286464
1.0,0.2921686746987952
1.0,0.2921773880886344
1.0,0.29218610199821055
1.0,0.29219481642757017
1.0,0.29220353137675975
1.0,0.29221224684582575
1.0,0.29222096283481475
1.0,0.2922296793437733
1.0,0.2922383963727479
1.0,0.29224711392178504
1.0,0.2922558319909313
1.0,0.29226455058023326
1.0,0.2922732696897375
1.0,0.29228198931949045
1.0,0.2922907094695388
1.0,0.292299430139929
1.0,0.2923081513307077
1.0,0.29231687304192155
1.0,0.292325595273617
1.0,0.2923343180258407
1.0,0.2923430412986393
1.0,0.29235176509205935
1.0,0.2923604894061474
1.0,0.2923692142409502
1.0,0.29237793959651426
1.0,0.2923866654728863
1.0,0.2923953918701128
1.0,0.2924041187882406
1.0,0.2924128462273161
1.0,0.2924215741873862
1.0,0.2924303026684974
1.0,0.2924390316706964
1.0,0.2924477611940299
1.0,0.29245649123854445
1.0,0.2924652218042868
1.0,0.2924739528913037
1.0,0.29248268449964177
1.0,0.2924914166293477
1.0,0.29250014928046814
1.0,0.2925088824530499
1.0,0.2925176161471396
1.0,0.292526350362784
1.0,0.29253508510002985
1.0,0.29254382035892385
1.0,0.29255255613951264
1.0,0.2925612924418431
1.0,0.2925700292659619
1.0,0.2925787666119158
1.0,0.2925875044797515
1.0,0.29259624286951585
1.0,0.2926049817812556
1.0,0.2926137212150175
1.0,0.2926224611708483
1.0,0.29263120164879475
1.0,0.29263994264890375
1.0,0.29264868417122203
1.0,0.2926574262157964
1.0,0.29266616878267365
1.0,0.2926749118719006
1.0,0.29268365548352404
1.0,0.2926923996175908
1.0,0.2927011442741478
1.0,0.2927098894532417
1.0,0.29271863515491947
1.0,0.29272738137922794
1.0,0.29273612812621386
1.0,0.2927448753959242
1.0,0.2927536231884058
1.0,0.2927623715037055
1.0,0.29277112034187014
1.0,0.2927798697029466
1.0,0.2927886195869819
1.0,0.2927973699940227
1.0,0.29280612092411606
1.0,0.29281487237730885
1.0,0.29282362435364795
1.0,0.2928323768531803
1.0,0.2928411298759528
1.0,0.2928498834220123
1.0,0.29285863749140584
1.0,0.29286739208418033
1.0,0.29287614720038263
1.0,0.2928849028400598
1.0,0.2928936590032587
1.0,0.2929024156900263
1.0,0.2929111729004096
1.0,0.29291993063445554
1.0,0.2929286888922111
1.0,0.29293744767372326
1.0,0.29294620697903895
1.0,0.29295496680820526
1.0,0.2929637271612691
1.0,0.2929724880382775
1.0,0.2929812494392775
1.0,0.29299001136431607
1.0,0.2929987738134402
1.0,0.293007536786697
1.0,0.2930163002841334
1.0,0.2930250643057965
1.0,0.2930338288517333
1.0,0.2930425939219909
1.0,0.2930513595166163
1.0,0.2930601256356566
1.0,0.29306889227915883
1.0,0.29307765944717
1.0,0.2930864271397373
1.0,0.2930951953569078
1.0,0.2931039640987285
1.0,0.2931127333652465
1.0,0.293121503156509
1.0,0.293130273472563
1.0,0.2931390443134556
1.0,0.293147815679234
1.0,0.2931565875699452
1.0,0.2931653599856365
1.0,0.29317413292635486
1.0,0.29318290639214745
1.0,0.2931916803830615
1.0,0.2932004548991441
1.0,0.29320922994044235
1.0,0.2932180055070035
1.0,0.2932267815988746
1.0,0.293235558216103
1.0,0.2932443353587357
1.0,0.29325311302681994
1.0,0.2932618912204029
1.0,0.2932706699395318
1.0,0.29327944918425386
1.0,0.2932882289546162
1.0,0.2932970092506661
1.0,0.2933057900724508
1.0,0.2933145714200174
1.0,0.2933233532934132
1.0,0.2933321356926854
1.0,0.2933409186178813
1.0,0.2933497020690481
1.0,0.2933584860462331
1.0,0.29336727054948347
1.0,0.2933760555788465
1.0,0.29338484113436947
1.0,0.2933936272160997
1.0,0.29340241382408433
1.0,0.29341120095837075
1.0,0.29341998861900626
1.0,0.29342877680603807
1.0,0.2934375655195136
1.0,0.29344635475948
1.0,0.2934551445259847
1.0,0.293463934819075
1.0,0.29347272563879817
1.0,0.2934815169852016
1.0,0.2934903088583326
1.0,0.29349910125823847
1.0,0.2935078941849666
1.0,0.2935166876385643
1.0,0.293525481619079
1.0,0.293534276126558
1.0,0.29354307116104866
1.0,0.2935518667225984
1.0,0.2935606628112546
1.0,0.2935694594270646
1.0,0.2935782565700758
1.0,0.29358705424033565
1.0,0.29359585243789144
1.0,0.2936046511627907
1.0,0.29361345041508075
1.0,0.2936222501948091
1.0,0.2936310505020231
1.0,0.2936398513367702
1.0,0.2936486526990978
1.0,0.2936574545890534
1.0,0.2936662570066845
1.0,0.29367505995203835
1.0,0.2936838634251626
1.0,0.29369266742610467
1.0,0.29370147195491203
1.0,0.2937102770116321
1.0,0.2937190825963124
1.0,0.2937278887090004
1.0,0.29373669534974367
1.0,0.2937455025185896
1.0,0.29375431021558573
1.0,0.2937631184407796
1.0,0.29377192719421874
1.0,0.2937807364759506
1.0,0.2937895462860227
1.0,0.29379835662448267
1.0,0.29380716749137803
1.0,0.29381597888675626
1.0,0.2938247908106649
1.0,0.29383360326315155
1.0,0.2938424162442638
1.0,0.2938512297540492
1.0,0.29386004379255526
1.0,0.2938688583598296
1.0,0.29387767345591986
1.0,0.2938864890808735
1.0,0.2938953052347383
1.0,0.29390412191756166
1.0,0.2939129391293913
1.0,0.29392175687027483
1.0,0.29393057514025983
1.0,0.29393939393939394
1.0,0.2939482132677248
1.0,0.2939570331253
1.0,0.2939658535121673
1.0,0.2939746744283742
1.0,0.2939834958739685
1.0,0.2939923178489977
1.0,0.2940011403535096
1.0,0.29400996338755175
1.0,0.29401878695117195
1.0,0.29402761104441777
1.0,0.29403643566733695
1.0,0.29404526081997717
1.0,0.2940540865023862
1.0,0.2940629127146116
1.0,0.2940717394567012
1.0,0.29408056672870264
1.0,0.2940893945306637
1.0,0.2940982228626321
1.0,0.2941070517246555
1.0,0.2941158811167818
1.0,0.2941247110390585
1.0,0.2941335414915336
1.0,0.2941423724742547
1.0,0.29415120398726957
1.0,0.294160036030626
1.0,0.29416886860437186
1.0,0.2941777017085548
1.0,0.29418653534322264
1.0,0.2941953695084232
1.0,0.2942042042042042
1.0,0.29421303943061355
1.0,0.29422187518769893
1.0,0.2942307114755083
1.0,0.2942395482940894
1.0,0.29424838564349004
1.0,0.29425722352375805
1.0,0.29426606193494126
1.0,0.2942749008770876
1.0,0.2942837403502448
1.0,0.2942925803544608
1.0,0.2943014208897834
1.0,0.29431026195626053
1.0,0.29431910355394
1.0,0.2943279456828697
1.0,0.2943367883430975
1.0,0.2943456315346713
1.0,0.294354475257639
1.0,0.2943633195120486
1.0,0.29437216429794777
1.0,0.2943810096153846
1.0,0.294389855464407
1.0,0.2943987018450628
1.0,0.2944075487574
1.0,0.29441639620146653
1.0,0.2944252441773103
0.9998979279371236,0.29440403918975777
0.9998979279371236,0.2944128873260602
0.9998979279371236,0.2944217359942294
0.9998979279371236,0.29443058519431337
0.9998979279371236,0.2944394349263601
0.9998979279371236,0.2944482851904175
0.9998979279371236,0.2944571359865336
0.9998979279371236,0.29446598731475637
0.9998979279371236,0.2944748391751338
0.9998979279371236,0.2944836915677138
0.9998979279371236,0.2944925444925445
0.9998979279371236,0.29450139794967384
0.9998979279371236,0.29451025193914976
0.9998979279371236,0.2945191064610204
0.9998979279371236,0.2945279615153337
0.9998979279371236,0.29453681710213775
0.9998979279371236,0.29454567322148056
0.9998979279371236,0.29455452987341013
0.9998979279371236,0.2945633870579745
0.9998979279371236,0.29457224477522176
0.9998979279371236,0.29458110302519996
0.9998979279371236,0.29458996180795716
0.9998979279371236,0.29459882112354147
0.9998979279371236,0.29460768097200085
0.9998979279371236,0.29461654135338344
0.9998979279371236,0.29462540226773737
0.9998979279371236,0.2946342637151107
0.9998979279371236,0.29464312569555146
0.9998979279371236,0.2946519882091079
0.9998979279371236,0.29466085125582797
0.9998979279371236,0.2946697148357598
0.9998979279371236,0.29467857894895166
0.9998979279371236,0.2946874435954515
0.9998979279371236,0.2946963087753076
0.9998979279371236,0.294705174488568
0.9998979279371236,0.29471404073528085
0.9998979279371236,0.2947229075154943
0.9998979279371236,0.29473177482925655
0.9998979279371236,0.2947406426766157
0.9998979279371236,0.29474951105762
0.9998979279371236,0.2947583799723175
0.9998979279371236,0.2947672494207565
0.9998979279371236,0.2947761194029851
0.9998979279371236,0.2947849899190515
0.9998979279371236,0.2947938609690039
0.9998979279371236,0.2948027325528905
0.9998979279371236,0.2948116046707596
0.9998979279371236,0.29482047732265926
0.9998979279371236,0.2948293505086378
0.9998979279371236,0.2948382242287434
0.9998979279371236,0.2948470984830243
0.9998979279371236,0.29485597327152874
0.9998979279371236,0.29486484859430495
0.9998979279371236,0.2948737244514012
0.9998979279371236,0.2948826008428657
0.9998979279371236,0.2948914777687468
0.9998979279371236,0.29490035522909264
0.9998979279371236,0.2949092332239516
0.9998979279371236,0.29491811175337185
0.9998979279371236,0.29492699081740176
0.9998979279371236,0.2949358704160896
0.9998979279371236,0.29494475054948366
0.9998979279371236,0.2949536312176322
0.9998979279371236,0.2949625124205835
0.9998979279371236,0.294971394158386
0.9998979279371236,0.294980276431088
0.9998979279371236,0.29498915923873764
0.9998979279371236,0.29499804258138346
0.9998979279371236,0.29500692645907367
0.9998979279371236,0.29501581087185663
0.9998979279371236,0.29502469581978075
0.9998979279371236,0.2950335813028943
0.9998979279371236,0.2950424673212457
0.9998979279371236,0.2950513538748833
0.9998979279371236,0.2950602409638554
0.9998979279371236,0.2950691285882105
0.9998979279371236,0.2950780167479969
0.9998979279371236,0.29508690544326294
0.9998979279371236,0.2950957946740571
0.9998979279371236,0.29510468444042776
0.9998979279371236,0.29511357474242333
0.9998979279371236,0.2951224655800922
0.9998979279371236,0.29513135695348275
0.9998979279371236,0.2951402488626435
0.9998979279371236,0.29514914130762276
0.9998979279371236,0.2951580342884691
0.9998979279371236,0.2951669278052308
0.9998979279371236,0.29517582185795643
0.9998979279371236,0.29518471644669436
0.9998979279371236,0.29519361157149315
0.9998979279371236,0.29520250723240116
0.9998979279371236,0.2952114034294669
0.9998979279371236,0.2952203001627388
0.9998979279371236,0.29522919743226544
0.9998979279371236,0.29523809523809524
0.9998979279371236,0.2952469935802767
0.9998979279371236,0.2952558924588583
0.9998979279371236,0.29526479187388854
0.9998979279371236,0.29527369182541596
0.9998979279371236,0.2952825923134891
0.9998979279371236,0.2952914933381564
0.9998979279371236,0.2953003948994664
0.9998979279371236,0.2953092969974677
0.9998979279371236,0.29531819963220884
0.9998979279371236,0.2953271028037383
0.9998979279371236,0.2953360065121047
0.9998979279371236,0.29534491075735647
0.9998979279371236,0.2953538155395423
0.9998979279371236,0.29536272085871074
0.9998979279371236,0.2953716267149103
0.9998979279371236,0.2953805331081896
0.9998979279371236,0.29538944003859724
0.9998979279371236,0.29539834750618177
0.9998979279371236,0.29540725551099184
0.9998979279371236,0.29541616405307597
0.9998979279371236,0.2954250731324829
0.9998979279371236,0.29543398274926114
0.9998979279371236,0.2954428929034593
0.9998979279371236,0.2954518035951261
0.9998979279371236,0.2954607148243101
0.9998979279371236,0.2954696265910599
0.9998979279371236,0.29547853889542425
0.9998979279371236,0.2954874517374517
0.9998979279371236,0.295496365117191
0.9998979279371236,0.2955052790346908
0.9998979279371236,0.2955141934899997
0.9998979279371236,0.29552310848316643
0.9998979279371236,0.2955320240142396
0.9998979279371236,0.295540940083268
0.9998979279371236,0.2955498566903002
0.9998979279371236,0.295558773835385
0.9998979279371236,0.29556769151857104
0.9998979279371236,0.29557660973990707
0.9998979279371236,0.29558552849944175
0.9998979279371236,0.2955944477972239
0.9998979279371236,0.29560336763330214
0.9998979279371236,0.29561228800772527
0.9998979279371236,0.295621208920542
0.9998979279371236,0.2956301303718011
0.9998979279371236,0.29563905236155125
0.9998979279371236,0.29564797488984124
0.9998979279371236,0.2956568979567199
0.9998979279371236,0.2956658215622359
0.9998979279371236,0.2956747457064381
0.9998979279371236,0.2956836703893752
0.9998979279371236,0.295692595611096
0.9998979279371236,0.29570152137164935
0.9998979279371236,0.295710447671084
0.9998979279371236,0.2957193745094488
0.9998979279371236,0.29572830188679244
0.9998979279371236,0.29573722980316386
0.9998979279371236,0.29574615825861184
0.9998979279371236,0.29575508725318517
0.9998979279371236,0.29576401678693276
0.9998979279371236,0.2957729468599034
0.9998979279371236,0.2957818774721459
0.9998979279371236,0.29579080862370916
0.9998979279371236,0.295799740314642
0.9998979279371236,0.2958086725449934
0.9998979279371236,0.295817605314812
0.9998979279371236,0.2958265386241469
0.9998979279371236,0.2958354724730468
0.9998979279371236,0.29584440686156077
0.9998979279371236,0.29585334178973755
0.9998979279371236,0.2958622772576261
0.9998979279371236,0.2958712132652753
0.9998979279371236,0.2958801498127341
0.9998979279371236,0.29588908690005133
0.9998979279371236,0.29589802452727604
0.9998979279371236,0.29590696269445704
0.9998979279371236,0.2959159014016433
0.9998979279371236,0.2959248406488838
0.9998979279371236,0.2959337804362274
0.9998979279371236,0.29594272076372313
0.9998979279371236,0.29595166163141995
0.9998979279371236,0.2959606030393667
0.9998979279371236,0.2959695449876125
0.9998979279371236,0.2959784874762063
0.9998979279371236,0.295987430505197
0.9998979279371236,0.29599637407463364
0.9998979279371236,0.29600531818456516
0.9998979279371236,0.2960142628350406
0.9998979279371236,0.29602320802610904
0.9998979279371236,0.2960321537578193
0.9998979279371236,0.2960411000302206
0.9998979279371236,0.29605004684336184
0.9998979279371236,0.2960589941972921
0.9998979279371236,0.29606794209206033
0.9998979279371236,0.29607689052771563
0.9998979279371236,0.2960858395043071
0.9998979279371236,0.2960947890218837
0.9998979279371236,0.29610373908049453
0.9998979279371236,0.2961126896801886
0.9998979279371236,0.2961216408210151
0.9998979279371236,0.296130592503023
0.9998979279371236,0.29613954472626136
0.9998979279371236,0.29614849749077937
0.9998979279371236,0.29615745079662603
0.9998979279371236,0.2961664046438505
0.9998979279371236,0.2961753590325019
0.9998979279371236,0.29618431396262923
0.9998979279371236,0.29619326943428176
0.9998979279371236,0.29620222544750846
0.9998979279371236,0.2962111820023586
0.9998979279371236,0.2962201390988812
0.9998979279371236,0.2962290967371254
0.9998979279371236,0.29623805491714045
0.9998979279371236,0.29624701363897543
0.9998979279371236,0.29625597290267947
0.9998979279371236,0.29626493270830184
0.9998979279371236,0.2962738930558916
0.9998979279371236,0.29628285394549797
0.9998979279371236,0.29629181537717014
0.9998979279371236,0.29630077735095733
0.9998979279371236,0.2963097398669087
0.9998979279371236,0.29631870292507334
0.9998979279371236,0.29632766652550063
0.9998979279371236,0.29633663066823973
0.9998979279371236,0.29634559535333976
0.9998979279371236,0.2963545605808501
0.9998979279371236,0.29636352635081986
0.9998979279371236,0.29637249266329835
0.9998979279371236,0.2963814595183347
0.9998979279371236,0.29639042691597833
0.9998979279371236,0.29639939485627836
0.9998979279371236,0.2964083633392841
0.9998979279371236,0.2964173323650448
0.9998979279371236,0.2964263019336097
0.9998979279371236,0.2964352720450281
0.9998979279371236,0.2964442426993494
0.9998979279371236,0.29645321389662266
0.9998979279371236,0.29646218563689736
0.9998979279371236,0.29647115792022277
0.9998979279371236,0.2964801307466481
0.9998979279371236,0.29648910411622276
0.9998979279371236,0.296498078028996
0.9998979279371236,0.29650705248501724
0.9998979279371236,0.29651602748433575
0.9998979279371236,0.29652500302700086
0.9998979279371236,0.2965339791130619
0.9998979279371236,0.2965429557425683
0.9998979279371236,0.2965519329155693
0.9998979279371236,0.2965609106321143
0.9998979279371236,0.2965698888922527
0.9998979279371236,0.2965788676960339
0.9998979279371236,0.2965878470435072
0.9998979279371236,0.29659682693472206
0.9998979279371236,0.2966058073697278
0.9998979279371236,0.29661478834857385
0.9998979279371236,0.2966237698713096
0.9998979279371236,0.2966327519379845
0.9998979279371236,0.2966417345486479
0.9998979279371236,0.2966507177033493
0.9998979279371236,0.29665970140213804
0.9998979279371236,0.2966686856450636
0.9998979279371236,0.2966776704321754
0.9998979279371236,0.29668665576352293
0.9998979279371236,0.29669564163915557
0.9998979279371236,0.29670462805912284
0.9998979279371236,0.29671361502347415
0.9998979279371236,0.296722602532259
0.9998979279371236,0.2967315905855269
0.9998979279371236,0.2967405791833273
0.9998979279371236,0.2967495683257096
0.9998979279371236,0.29675855801272344
0.9998979279371236,0.2967675482444182
0.9998979279371236,0.29677653902084344
0.9998979279371236,0.29678553034204863
0.9998979279371236,0.2967945222080834
0.9998979279371236,0.2968035146189971
0.9998979279371236,0.2968125075748394
0.9997958558742472,0.29679120079992727
0.9997958558742472,0.29680019392764073
0.9997958558742472,0.2968091876003757
0.9997958558742472,0.2968181818181818
0.9997958558742472,0.2968271765811085
0.9997958558742472,0.2968361718892054
0.9997958558742472,0.29684516774252206
0.9997958558742472,0.296854164141108
0.9997958558742472,0.29686316108501287
0.9997958558742472,0.2968721585742862
0.9997958558742472,0.2968811566089777
0.9997958558742472,0.29689015518913675
0.9997958558742472,0.2968991543148131
0.9997958558742472,0.29690815398605636
0.9997958558742472,0.29691715420291614
0.9997958558742472,0.296926154965442
0.9997958558742472,0.29693515627368355
0.9997958558742472,0.29694415812769054
0.9997958558742472,0.2969531605275125
0.9997958558742472,0.29696216347319915
0.9997958558742472,0.2969711669648
0.9997958558742472,0.2969801710023649
0.9997958558742472,0.2969891755859434
0.9997958558742472,0.2969981807155852
0.9997958558742472,0.29700718639133994
0.9997958558742472,0.29701619261325735
0.9997958558742472,0.29702519938138705
0.9997958558742472,0.29703420669577874
0.9997958558742472,0.2970432145564822
0.9997958558742472,0.29705222296354705
0.9997958558742472,0.297061231917023
0.9997958558742472,0.29707024141695987
0.9997958558742472,0.29707925146340725
0.9997958558742472,0.2970882620564149
0.9997958558742472,0.29709727319603263
0.9997958558742472,0.2971062848823101
0.9997958558742472,0.2971152971152971
0.9997958558742472,0.2971243098950434
0.9997958558742472,0.2971333232215987
0.9997958558742472,0.29714233709501275
0.9997958558742472,0.2971513515153354
0.9997958558742472,0.29716036648261634
0.9997958558742472,0.29716938199690546
0.9997958558742472,0.2971783980582524
0.9997958558742472,0.2971874146667071
0.9997958558742472,0.2971964318223193
0.9997958558742472,0.29720544952513883
0.9997958558742472,0.29721446777521543
0.9997958558742472,0.297223486572599
0.9997958558742472,0.2972325059173393
0.9997958558742472,0.29724152580948626
0.9997958558742472,0.2972505462490896
0.9997958558742472,0.29725956723619923
0.9997958558742472,0.2972685887708649
0.9997958558742472,0.29727761085313664
0.9997958558742472,0.2972866334830642
0.9997958558742472,0.29729565666069746
0.9997958558742472,0.2973046803860863
0.9997958558742472,0.29731370465928064
0.9997958558742472,0.2973227294803303
0.9997958558742472,0.29733175484928515
0.9997958558742472,0.29734078076619513
0.9997958558742472,0.29734980723111015
0.9997958558742472,0.29735883424408016
0.9997958558742472,0.297367861805155
0.9997958558742472,0.2973768899143846
0.9997958558742472,0.29738591857181895
0.9997958558742472,0.2973949477775079
0.9997958558742472,0.29740397753150144
0.9997958558742472,0.2974130078338495
0.9997958558742472,0.2974220386846021
0.9997958558742472,0.29743107008380903
0.9997958558742472,0.29744010203152044
0.9997958558742472,0.2974491345277862
0.9997958558742472,0.2974581675726563
0.9997958558742472,0.29746720116618075
0.9997958558742472,0.2974762353084095
0.9997958558742472,0.29748526999939257
0.9997958558742472,0.29749430523917997
0.9997958558742472,0.29750334102782167
0.9997958558742472,0.2975123773653677
0.9997958558742472,0.29752141425186807
0.9997958558742472,0.2975304516873728
0.9997958558742472,0.29753948967193194
0.9997958558742472,0.2975485282055956
0.9997958558742472,0.29755756728841365
0.9997958558742472,0.29756660692043624
0.9997958558742472,0.29757564710171347
0.9997958558742472,0.2975846878322953
0.9997958558742472,0.29759372911223186
0.9997958558742472,0.2976027709415732
0.9997958558742472,0.29761181332036946
0.9997958558742472,0.2976208562486707
0.9997958558742472,0.29762989972652687
0.9997958558742472,0.29763894375398825
0.9996937838113709,0.2976176005834448
0.9996937838113709,0.2976266447868235
0.9996937838113709,0.29763568953990155
0.9996937838113709,0.2976447348427291
0.9996937838113709,0.2976537806953562
0.9996937838113709,0.29766282709783304
0.9996937838113709,0.29767187405020973
0.9996937838113709,0.2976809215525364
0.9996937838113709,0.2976899696048632
0.9996937838113709,0.2976990182072403
0.9996937838113709,0.29770806735971794
0.9996937838113709,0.2977171170623461
0.9996937838113709,0.2977261673151751
0.9996937838113709,0.29773521811825504
0.9996937838113709,0.2977442694716362
0.9996937838113709,0.29775332137536864
0.9996937838113709,0.2977623738295026
0.9996937838113709,0.29777142683408836
0.9996937838113709,0.29778048038917604
0.9996937838113709,0.2977895344948159
0.9996937838113709,0.2977985891510581
0.9996937838113709,0.297807644357953
0.9996937838113709,0.29781670011555067
0.9996937838113709,0.29782575642390147
0.9996937838113709,0.2978348132830556
0.9996937838113709,0.2978438706930633
0.9996937838113709,0.29785292865397484
0.9996937838113709,0.29786198716584045
0.9996937838113709,0.29787104622871047
0.9996937838113709,0.29788010584263513
0.9996937838113709,0.2978891660076647
0.9996937838113709,0.2978982267238495
0.9996937838113709,0.29790728799123983
0.9996937838113709,0.2979163498098859
0.9996937838113709,0.29792541217983814
0.9996937838113709,0.29793447510114685
0.9996937838113709,0.29794353857386224
0.9996937838113709,0.29795260259803474
0.9996937838113709,0.29796166717371464
0.9996937838113709,0.2979707323009523
0.9996937838113709,0.29797979797979796
0.9996937838113709,0.29798886421030213
0.9996937838113709,0.29799793099251504
0.9996937838113709,0.29800699832648714
0.9996937838113709,0.2980160662122687
0.9996937838113709,0.2980251346499102
0.9996937838113709,0.298034203639462
0.9996937838113709,0.2980432731809744
0.9996937838113709,0.29805234327449787
0.9996937838113709,0.2980614139200828
0.9996937838113709,0.29807048511777956
0.9996937838113709,0.29807955686763854
0.9996937838113709,0.29808862916971024
0.9996937838113709,0.29809770202404506
0.9996937838113709,0.29810677543069336
0.9996937838113709,0.29811584938970564
0.9996937838113709,0.2981249239011324
0.9996937838113709,0.2981339989650239
0.9996937838113709,0.29814307458143074
0.9996937838113709,0.29815215075040336
0.9996937838113709,0.2981612274719922
0.9996937838113709,0.2981703047462477
0.9996937838113709,0.29817938257322046
0.9996937838113709,0.29818846095296087
0.9996937838113709,0.29819753988551945
0.9996937838113709,0.2982066193709466
0.9996937838113709,0.298215699409293
0.9996937838113709,0.298224780000609
0.9996937838113709,0.2982338611449452
0.9996937838113709,0.2982429428423521
0.9996937838113709,0.2982520250928802
0.9996937838113709,0.29826110789658006
0.9996937838113709,0.29827019125350224
0.9996937838113709,0.2982792751636973
0.9996937838113709,0.29828835962721567
0.9996937838113709,0.29829744464410807
0.9996937838113709,0.29830653021442494
0.9996937838113709,0.2983156163382169
0.9996937838113709,0.2983247030155346
0.9996937838113709,0.2983337902464285
0.9996937838113709,0.29834287803094917
0.9996937838113709,0.29835196636914735
0.9996937838113709,0.29836105526107354
0.9996937838113709,0.29837014470677836
0.9996937838113709,0.29837923470631245
0.9996937838113709,0.2983883252597264
0.9996937838113709,0.29839741636707084
0.9996937838113709,0.29840650802839647
0.9996937838113709,0.2984156002437538
0.9996937838113709,0.2984246930131936
0.9996937838113709,0.2984337863367664
0.9996937838113709,0.298442880214523
0.9996937838113709,0.2984519746465139
0.9996937838113709,0.2984610696327899
0.9996937838113709,0.2984701651734016
0.9996937838113709,0.29847926126839974
